Latitude,Longitude,Date,StartTime,EndTime,Det Flow*
57.149472,-2.097698,23/01/2020,15:45,16:00,456
57.149472,-2.097698,23/01/2020,16:00,16:15,472
57.149472,-2.097698,23/01/2020,16:15,16:30,456
57.149472,-2.097698,23/01/2020,16:30,16:45,400
57.149472,-2.097698,23/01/2020,16:45,17:00,460
57.149472,-2.097698,23/01/2020,17:00,17:15,580
57.149472,-2.097698,23/01/2020,17:15,17:30,508
57.149472,-2.097698,23/01/2020,17:30,17:45,464
57.149472,-2.097698,23/01/2020,17:45,18:00,476
57.149472,-2.097698,23/01/2020,18:00,18:15,372
57.149472,-2.097698,23/01/2020,18:15,18:30,412
57.149472,-2.097698,23/01/2020,18:30,18:45,312
57.149472,-2.097698,23/01/2020,18:45,19:00,364
57.149472,-2.097698,23/01/2020,19:00,19:15,380
57.149472,-2.097698,23/01/2020,19:15,19:30,372
57.149472,-2.097698,23/01/2020,19:30,19:45,404
57.149472,-2.097698,23/01/2020,19:45,20:00,388
57.149472,-2.097698,23/01/2020,20:00,20:15,344
57.149472,-2.097698,23/01/2020,20:15,20:30,348
57.149472,-2.097698,23/01/2020,20:30,20:45,372
57.149472,-2.097698,23/01/2020,20:45,21:00,360
57.149472,-2.097698,23/01/2020,21:00,21:15,240
57.149472,-2.097698,23/01/2020,21:15,21:30,216
57.149472,-2.097698,23/01/2020,21:30,21:45,280
57.149472,-2.097698,23/01/2020,21:45,22:00,228
57.149472,-2.097698,23/01/2020,22:00,22:15,312
57.149472,-2.097698,23/01/2020,22:15,22:30,236
57.149472,-2.097698,23/01/2020,22:30,22:45,216
57.149472,-2.097698,23/01/2020,22:45,23:00,176
57.149472,-2.097698,23/01/2020,23:00,23:15,184
57.149472,-2.097698,23/01/2020,23:15,23:30,200
57.149472,-2.097698,23/01/2020,23:30,23:45,180
57.149472,-2.097698,23/01/2020,23:45,24:00:00,140
57.149472,-2.097698,24/01/2020,00:00,00:15,156
57.149472,-2.097698,24/01/2020,00:15,00:30,128
57.149472,-2.097698,24/01/2020,00:30,00:45,92
57.149472,-2.097698,24/01/2020,00:45,01:00,96
57.149472,-2.097698,24/01/2020,01:00,01:15,88
57.149472,-2.097698,24/01/2020,01:15,01:30,92
57.149472,-2.097698,24/01/2020,01:30,01:45,84
57.149472,-2.097698,24/01/2020,01:45,02:00,92
57.149472,-2.097698,24/01/2020,02:00,02:15,84
